0.726463, 1.470641, -0.581928, 0.089738
0.753943, 1.452544, -0.583268, 0.091118
0.781263, 1.434480, -0.586827, 0.088971
0.809524, 1.415683, -0.585382, 0.092310
0.840236, 1.395360, -0.585141, 0.089738
0.867691, 1.377087, -0.588524, 0.088587
0.894975, 1.358742, -0.596112, 0.088204
0.922612, 1.340058, -0.593703, 0.088971
0.955106, 1.318166, -0.598735, 0.089378
0.982560, 1.298950, -0.625151, 0.087437
1.011408, 1.277097, -0.671591, 0.089672
1.037048, 1.256195, -0.687256, 0.092039
1.066275, 1.232322, -0.685746, 0.088949
1.093521, 1.210104, -0.680395, 0.088971
1.119293, 1.189203, -0.681871, 0.094124
1.148633, 1.165508, -0.678257, 0.108977
1.182079, 1.138398, -0.685029, 0.119523
1.216403, 1.110163, -0.694471, 0.116583
1.250296, 1.082040, -0.689043, 0.115816
1.284651, 1.053724, -0.685591, 0.121951
1.319190, 1.025550, -0.685549, 0.118117
1.353625, 0.997250, -0.690375, 0.121951
1.387916, 0.968855, -0.689940, 0.120768
1.421102, 0.941465, -0.690148, 0.107379
1.451445, 0.916438, -0.688451, 0.100476
1.480060, 0.892936, -0.685656, 0.102777
1.506306, 0.871335, -0.691690, 0.092542
1.533802, 0.848466, -0.693771, 0.085903
1.556846, 0.829268, -0.696969, 0.078910
1.580612, 0.809434, -0.695448, 0.070063
1.600400, 0.793170, -0.673695, 0.069977
1.621039, 0.777329, -0.635489, 0.066728
1.642604, 0.762061, -0.596648, 0.058576
1.662335, 0.749087, -0.573713, 0.062486
1.682947, 0.735748, -0.575426, 0.058291
1.702114, 0.723299, -0.576803, 0.057652
1.722277, 0.710199, -0.575668, 0.060592
1.741140, 0.697931, -0.577943, 0.059058
1.760416, 0.685324, -0.579659, 0.052155
1.776100, 0.675085, -0.578404, 0.040640
1.788153, 0.667203, -0.583852, 0.036816
1.798927, 0.659867, -0.614131, 0.016107
1.799568, 0.659414, -0.616569, 0.000723
1.800347, 0.658850, -0.659058, 0.000684
1.800287, 0.658897, -0.762367, 0.002233
1.802618, 0.656366, -0.875504, 0.010124
1.804888, 0.653325, -0.985489, 0.009492
1.806847, 0.649987, -1.093790, 0.010124
1.808408, 0.646528, -1.201055, 0.009401
1.809521, 0.643112, -1.309942, 0.008437
1.810320, 0.639403, -1.410492, 0.009204
1.810869, 0.633915, -1.517927, 0.018408
1.810890, 0.626628, -1.614169, 0.018192
1.810660, 0.623168, -1.660947, 0.000723
1.810385, 0.620245, -1.665936, 0.016633
1.809689, 0.612938, -1.663028, 0.020389
1.809174, 0.605617, -1.611066, 0.018802
1.809165, 0.597444, -1.540444, 0.020972
1.809258, 0.594914, -1.527788, 0.000000
1.809416, 0.591298, -1.526416, 0.017641
1.809832, 0.581613, -1.528748, 0.032429
1.810252, 0.570561, -1.543335, 0.028203
1.810348, 0.558742, -1.579769, 0.029265
1.810194, 0.546922, -1.586132, 0.028203
1.810017, 0.535888, -1.585989, 0.028379
1.809846, 0.524880, -1.586778, 0.029146
1.809658, 0.513694, -1.589136, 0.028926
1.809450, 0.502534, -1.590203, 0.030847
1.809379, 0.498865, -1.589332, 0.000791
